sra,name,lat,lon,type
SRR2089114,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089115,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089116,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089117,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089118,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089119,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089120,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089121,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089122,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089123,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2089124,Canada: Southwestern British Columbia,49.0,-123.0,ori
SRR2090087,USA: Gulf of Mexico,28.7051,-88.4016,ori
SRR2090088,USA: Gulf of Mexico,28.7051,-88.4016,ori
SRR2090089,USA: Gulf of Mexico,28.7051,-88.4016,ori
SRR2090090,USA: Gulf of Mexico,28.7051,-88.4016,ori
SRR2090091,USA: Gulf of Mexico,28.7051,-88.4016,ori
SRR2090092,USA: Gulf of Mexico,28.6632,-88.0095,ori
SRR2090093,USA: Gulf of Mexico,28.6632,-88.0095,ori
SRR2090094,USA: Gulf of Mexico,28.6632,-88.0095,ori
SRR2090095,USA: Gulf of Mexico,28.6632,-88.0095,ori
SRR2090096,USA: Gulf of Mexico,28.6632,-88.0095,ori
SRR2090097,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090098,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090099,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090100,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090101,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090102,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090103,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090104,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090105,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090106,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090107,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090108,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090109,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090110,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090111,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090112,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090113,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2090114,USA: Gulf of Mexico,28.715011,-88.358703,ori
SRR2094813,Germany:North Sea,53.8955,8.0496,ori
SRR2094818,Germany:North Sea,54.4223,7.6833,ori
SRR2094819,Germany:North Sea,54.4223,7.6833,ori
SRR2094824,Germany:North Sea,54.7626,7.4463,ori
SRR2094827,Germany:North Sea,54.4575,7.9893,ori
SRR2094828,Germany:North Sea,54.4575,7.9893,ori
SRR2094834,Germany:North Sea,54.4542,8.0018,ori
SRR2094840,Germany:North Sea,54.4733,8.1972,ori
SRR2094841,Germany:North Sea,54.4733,8.1972,ori
SRR2094846,Germany:North Sea,54.5135,8.128,ori
SRR2094850,Germany:North Sea,54.4365,8.2328,ori
SRR2094851,Germany:North Sea,54.4365,8.2328,ori
SRR2094854,Germany:North Sea,54.449,8.22,ori
SRR2125760,China,39.9,116.3,ori
SRR2125784,China,39.9,116.3,ori
SRR2125785,China,39.9,116.3,ori
SRR2126383,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126394,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126395,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126396,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126397,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126398,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126399,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126400,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126401,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126402,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126403,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126404,Italy,41.87194,12.56738,manual_by_loc_name
SRR2126405,Italy,41.87194,12.56738,manual_by_loc_name
SRR2134243,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134244,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134246,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134247,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134248,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134249,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134250,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134251,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134252,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134253,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134254,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134255,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134256,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134257,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134259,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134260,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134261,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134262,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134263,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134264,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134265,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134266,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134267,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134268,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134270,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134271,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134272,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134273,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134274,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134275,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134276,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134284,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134317,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134345,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134346,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134347,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134348,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134349,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134350,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134351,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134352,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134353,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134354,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134355,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134356,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134357,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134358,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134359,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134360,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134361,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134362,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2134363,Saudi Arabia: Red Sea,24.43,36.16,ori
SRR2163118,Barbados,13.264882,-59.42534,ori
SRR2163470,USA: Santa Barbara Basin,34.2415,-120.1155,ori
SRR2163473,USA: Santa Barbara Basin,34.2415,-120.1155,ori
SRR2163477,USA: Santa Barbara Basin,34.2415,-120.1155,ori
SRR2163479,Barbados,13.264882,-59.42534,ori
SRR2163481,Barbados,13.264882,-59.42534,ori
SRR2177824,France,48.553847,-4.535771,ori
SRR2177825,France,48.553847,-4.535771,ori
SRR2177826,France,48.553847,-4.535771,ori
SRR2177827,France,48.553847,-4.535771,ori
SRR2177828,France,48.553847,-4.535771,ori
SRR2177829,France,48.553847,-4.535771,ori
SRR2177830,France,48.553847,-4.535771,ori
SRR2177831,France,48.553847,-4.535771,ori
SRR2177832,France,48.553847,-4.535771,ori
SRR2177833,France,48.553847,-4.535771,ori
SRR2177834,France,48.553847,-4.535771,ori
SRR2177835,France,48.553847,-4.535771,ori
SRR2178066,USA: Moab UT,39.32,-107.46,ori
SRR2178068,USA: Rifle CO,39.32,-107.46,ori
SRR2178074,USA: Rifle CO,39.32,-107.46,ori
SRR2178079,USA: Rifle CO,39.32,-107.46,ori
SRR2244230,"France: Saint-Thibault des Vignes, Seine-et-marne",48.87,2.67,ori
SRR2244283,"France: Saint-Thibault des Vignes, Seine-et-marne",48.87,2.67,ori
SRR2377252,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2377648,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2377697,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2377788,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2378112,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2389008,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2393681,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2477577,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2477580,"Mexico: Guaymas Basin, Gulf of California",27.100437,-111.124548,ori
SRR2503779,Greece,35.18,21.24,ori
SRR2542005,Greece,35.17,21.42,ori
SRR2542007,Greece,35.17,21.42,ori
SRR2542010,Greece,35.13,21.28,ori
SRR2542011,Greece,35.17,21.42,ori
SRR2917899,Germany:Near Cologne,50.93547656,6.96755218,ori
SRR2971124,USA: Station 20 at the Neuse River Estuary,35.05550497,-76.97995662,ori
SRR2971130,"USA: Neuse River Estuary, NC",34.96327097,-76.87009334,ori
SRR2971404,USA: Station 20 at the Neuse River Estuary,34.99776544,-76.92702054,ori
SRR2975911,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975912,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975913,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975914,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975915,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975916,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975917,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975918,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975919,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975920,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975921,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975922,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975923,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975924,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975925,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975926,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975927,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975928,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975929,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975930,New Caledonia:Noumea,-22.28,166.26,ori
SRR2975931,New Caledonia:Noumea,-22.28,166.26,ori
SRR2976262,USA: Station 20 at the Neuse River Estuary,35.05550497,-76.97995662,ori
SRR2976265,"USA: Neuse River Estuary, NC",34.96327097,-76.87009334,ori
SRR2976267,USA: Station 20 at the Neuse River Estuary,34.99776544,-76.92702054,ori
SRR3001183,"Mexico: Eastern Tropical North Pacific OMZ, Manzanillo, Mexico",18.9,-106.3,ori
SRR3028162,Costa Rica: Golfo Dulce Oxygen minimum zone,8.695,-83.39499999,ori
SRR3028177,Costa Rica: Golfo Dulce Oxygen minimum zone,8.695,-83.39499999,ori
SRR3068110,China:Jinhua,29.0781199,119.64759,manual_by_loc_name
SRR3097590,USA:California,37.96,-119.02,ori
SRR3097674,USA:California,37.96,-119.02,ori
SRR3097675,USA:California,37.96,-119.02,ori
SRR3097676,USA:California,37.96,-119.02,ori
SRR3097677,USA:California,37.96,-119.02,ori
SRR3097678,USA:California,37.96,-119.02,ori
SRR3097679,USA:California,37.96,-119.02,ori
SRR3097680,USA:California,37.96,-119.02,ori
SRR3097681,USA:California,37.96,-119.02,ori
SRR3097682,USA:California,37.96,-119.02,ori
SRR3107267,Denmark: Kgs. Lyngby,55.788338,12.526485,ori
SRR3107268,Denmark: Kgs. Lyngby,55.788338,12.526485,ori
SRR3107269,Denmark: Kgs. Lyngby,55.788338,12.526485,ori
SRR3107270,Denmark: Kgs. Lyngby,55.788338,12.526485,ori
SRR3107271,Denmark: Kgs. Lyngby,55.788338,12.526485,ori
SRR3107272,Denmark: Kgs. Lyngby,55.788338,12.526485,ori
SRR3218034,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3218116,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3218234,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3218378,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3219820,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3219836,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3221669,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3221672,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3232031,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3232040,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3232044,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3232047,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3232071,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3232665,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3232702,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3233151,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3233204,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3233207,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3233209,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3233210,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3233270,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3233271,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3233278,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3233293,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3233860,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3233861,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3233862,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3233863,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3233866,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3233867,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3233868,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3233869,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3233870,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3233886,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3233887,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3233926,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3234059,USA: Station 20 at the Neuse River Estuary,35.1533,-77.07648,ori
SRR3234060,USA: Station 70 at the Neuse River Estuary,35.01472,-76.95943,ori
SRR3234061,USA: Station 120 at the Neuse River Estuary,34.94888,-76.81515,ori
SRR3234482,USA: Station 180 at the Neuse River Estuary,35.06413,-76.52602,ori
SRR3240347,Pacific Ocean,-44.56,172.1,ori
SRR3290633,Pacific Ocean,-44.562662,172.1363,ori
SRR3290634,Pacific Ocean,-44.562662,172.1363,ori
SRR3290635,Pacific Ocean,-44.562662,172.1363,ori
SRR3290636,Pacific Ocean,-44.562662,172.1363,ori
SRR3290637,Peru: Pacific Ocean,-10.58721,-77.57459,ori
SRR3290638,Peru: Pacific Ocean,-10.58721,-77.57459,ori
SRR3290639,Peru: Pacific Ocean,-10.58721,-77.57459,ori
SRR3290640,Peru: Pacific Ocean,-10.58721,-77.57459,ori
SRR3322113,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322145,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322338,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322357,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322387,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322397,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322410,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3322422,"USA: Quantuck Bay, NY",40.806395,-72.621002,ori
SRR3341743,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3341744,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3341745,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342116,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342117,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342118,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342119,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342120,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342121,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342122,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342123,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342124,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3342196,Pacific Ocean: North Pacific Subtropical Gyre,22.75,-158.0,ori
SRR3405908,Ross Sea,-77.0,-177.3,ori
SRR3405909,Ross Sea,-77.0,-177.3,ori
SRR3405910,Ross Sea,-77.0,-177.3,ori
SRR3405915,Ross Sea,-77.0,-177.3,ori
SRR3405921,Ross Sea,-77.0,-177.3,ori
SRR3405926,Ross Sea,-77.0,-177.3,ori
SRR3405929,Ross Sea,-77.0,-177.3,ori
SRR3405930,Ross Sea,-77.0,-177.3,ori
SRR3405931,Ross Sea,-77.0,-177.3,ori
SRR3405932,Ross Sea,-77.0,-177.3,ori
SRR3405933,Ross Sea,-77.0,-177.3,ori
SRR3405934,Ross Sea,-77.0,-177.3,ori
SRR3405935,Ross Sea,-77.0,-177.3,ori
SRR3405936,Ross Sea,-77.0,-177.3,ori
SRR3405937,Ross Sea,-77.0,-177.3,ori
SRR3425697,Germany: North Sea,57.8305,6.9185,ori
SRR3425698,Germany: North Sea,57.8305,6.9185,ori
SRR3473031,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473032,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473033,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473034,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473035,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473036,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473037,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473038,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473039,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473040,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473041,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473042,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473043,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473044,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473045,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3473046,Pacific Ocean: California Current System,35.93452,-121.7337,ori
SRR3476602,Canada: Line P Station P26 (Ocean Station Papa),50.0,-145.0,ori
SRR3476603,Canada: Line P Station P26 (Ocean Station Papa),50.0,-145.0,ori
SRR3476605,Canada: Line P Station P26 (Ocean Station Papa),50.0,-145.0,ori
SRR3476606,Canada: Line P Station P26 (Ocean Station Papa),50.0,-145.0,ori
SRR3476607,Canada: Line P Station P26 (Ocean Station Papa),50.0,-145.0,ori
SRR3476608,Canada: Line P Station P26 (Ocean Station Papa),50.0,-145.0,ori
SRR3476748,China: Guangzhou,23.04,113.41,ori
SRR3501863,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501864,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501865,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501866,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501867,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501868,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501869,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501870,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501871,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3501872,Singapore:Ulu Pandan,1.33,103.75,ori
SRR3505755,USA: Kansas,39.06,-96.36,ori
SRR3505756,USA: Kansas,39.06,-96.36,ori
SRR3505757,USA: Kansas,39.06,-96.36,ori
SRR3538718,Israel:Red Sea:Gulf of Aqaba:Station A:surface,29.28,34.55,ori
SRR3538719,Israel:Red Sea:Gulf of Aqaba:Station A:DCM,29.28,34.55,ori
SRR3538720,Israel:Red Sea:Gulf of Aqaba:Station A:Aphotic Depth,29.28,34.55,ori
SRR3569371,Australia: Great Barrier Reef 3,-18.55,146.51,ori
SRR3569372,Australia: Great Barrier Reef 4,-18.55,146.52,ori
SRR3589011,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589012,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589013,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589014,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589015,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589016,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589017,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589018,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589019,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589020,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589021,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589022,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589023,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589024,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589025,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589026,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589027,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589028,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589029,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589030,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589031,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3589032,Sweden: Coastal Baltic Sea sediment,57.89297088,16.58553428,ori
SRR3624127,USA: Florida,28.11,-81.79,ori
SRR3624128,USA: Florida,28.11,-81.79,ori
SRR3624129,USA: Florida,28.11,-81.79,ori
SRR3624133,USA: Florida,28.11,-81.79,ori
SRR3624154,USA: Florida,28.11,-81.79,ori
SRR3624155,USA: Florida,28.11,-81.79,ori
SRR3624156,USA: Florida,28.11,-81.79,ori
SRR3624157,USA: Florida,28.11,-81.79,ori
SRR3624159,USA: Florida,28.11,-81.79,ori
SRR3624170,USA: Florida,28.11,-81.79,ori
SRR3624171,USA: Florida,28.11,-81.79,ori
SRR3624172,USA: Florida,28.11,-81.79,ori
SRR3710727,,48.6,-123.5,ori
SRR3710728,,48.35,-123.3,ori
SRR3710729,,48.6,-123.5,ori
SRR3719269,,48.7299,-123.5699,ori
SRR3719270,,48.7299,-123.5699,ori
SRR3719279,,48.7299,-123.5699,ori
SRR3719350,,48.7299,-123.5699,ori
SRR3719361,,48.7299,-123.5699,ori
SRR3719362,,48.7299,-123.5699,ori
SRR3719363,,48.7299,-123.5699,ori
SRR3719364,,48.7299,-123.5699,ori
SRR3719365,,48.7299,-123.5699,ori
SRR3719366,,48.7299,-123.5699,ori
SRR3719367,,48.7299,-123.5699,ori
SRR3719368,,48.7299,-123.5699,ori
SRR3719369,,48.7299,-123.5699,ori
SRR3719398,,48.7299,-123.5699,ori
SRR3719399,,48.7299,-123.5699,ori
SRR3719400,,48.7299,-123.5699,ori
SRR3719401,,48.7299,-123.5699,ori
SRR3719402,,48.7299,-123.5699,ori
SRR3719403,,48.7299,-123.5699,ori
SRR3719404,,48.7299,-123.5699,ori
SRR3719405,,48.7299,-123.5699,ori
SRR3719406,,48.7299,-123.5699,ori
SRR3719407,,48.7299,-123.5699,ori
SRR3719408,,48.7299,-123.5699,ori
SRR3719437,,48.7299,-123.5699,ori
SRR3719438,,48.7299,-123.5699,ori
SRR3719439,,48.7299,-123.5699,ori
SRR3719443,,48.7299,-123.5699,ori
SRR3719447,,48.7299,-123.5699,ori
SRR3719448,,48.7299,-123.5699,ori
SRR3719449,,48.7299,-123.5699,ori
SRR3719450,,48.7299,-123.5699,ori
SRR3719451,,48.7299,-123.5699,ori
SRR3719463,,48.7299,-123.5699,ori
SRR3719464,,48.7299,-123.5699,ori
SRR3719465,,48.7299,-123.5699,ori
SRR3719474,,48.7299,-123.5699,ori
SRR3719475,,48.7299,-123.5699,ori
SRR3719476,,48.7299,-123.5699,ori
SRR3719477,,48.7299,-123.5699,ori
SRR3719709,,48.6,-123.5,ori
SRR3719718,,48.6,-123.5,ori
SRR3719719,,48.6,-123.5,ori
SRR3719720,,48.6,-123.5,ori
SRR3719721,,48.6,-123.5,ori
SRR3719722,,48.6,-123.5,ori
SRR3720164,,48.6,-123.5,ori
SRR3720165,,48.6,-123.5,ori
SRR3720166,,48.6,-123.5,ori
SRR3720197,,48.6,-123.5,ori
SRR3720198,,48.6,-123.5,ori
SRR3720199,,48.6,-123.5,ori
SRR3720200,,48.6,-123.5,ori
SRR3720201,,48.6,-123.5,ori
SRR3720202,,48.6,-123.5,ori
SRR3720203,,48.6,-123.5,ori
SRR3720204,,48.6,-123.5,ori
SRR3720205,,48.6,-123.5,ori
SRR3731702,Antarctica,-73.3,-113.02,ori
SRR3731810,Antarctica,-72.31,-112.43,ori
SRR3732357,,48.6,-123.5,ori
SRR3732358,,48.6,-123.5,ori
SRR3732359,,48.6,-123.5,ori
SRR3732360,,48.6,-123.5,ori
