Metagenome	Run	Habitat
Aquatic	SRR3232071	Aquatic
Aquatic	SRR3232665	Aquatic
Aquatic	SRR3232702	Aquatic
Aquatic	SRR3233151	Aquatic
Aquatic	SRR3233204	Aquatic
Aquatic	SRR3233207	Aquatic
Aquatic	SRR3233209	Aquatic
Aquatic	SRR3233210	Aquatic
Aquatic	SRR3233270	Aquatic
Aquatic	SRR3233271	Aquatic
Aquatic	SRR3233278	Aquatic
Aquatic	SRR3233293	Aquatic
Aquatic	SRR3233860	Aquatic
Aquatic	SRR3233861	Aquatic
Aquatic	SRR3233862	Aquatic
Aquatic	SRR3233863	Aquatic
Aquatic	SRR3233866	Aquatic
Aquatic	SRR3233867	Aquatic
Aquatic	SRR3233868	Aquatic
Aquatic	SRR3233869	Aquatic
Aquatic	SRR3233870	Aquatic
Aquatic	SRR3233886	Aquatic
Aquatic	SRR3233887	Aquatic
Aquatic	SRR3233926	Aquatic
Aquatic	SRR3234059	Aquatic
Aquatic	SRR3234060	Aquatic
Aquatic	SRR3234061	Aquatic
Aquatic	SRR3234482	Aquatic
Aquatic	SRR3322113	Aquatic
Aquatic	SRR3322145	Aquatic
Aquatic	SRR3322338	Aquatic
Aquatic	SRR3322357	Aquatic
Aquatic	SRR3322387	Aquatic
Aquatic	SRR3322397	Aquatic
Aquatic	SRR3322410	Aquatic
Aquatic	SRR3322422	Aquatic
Aquatic	SRR3473031	Aquatic
Aquatic	SRR3473032	Aquatic
Aquatic	SRR3473033	Aquatic
Aquatic	SRR3473034	Aquatic
Aquatic	SRR3473035	Aquatic
Aquatic	SRR3473036	Aquatic
Aquatic	SRR3473037	Aquatic
Aquatic	SRR3473038	Aquatic
Aquatic	SRR3473039	Aquatic
Aquatic	SRR3473040	Aquatic
Aquatic	SRR3473041	Aquatic
Aquatic	SRR3473042	Aquatic
Aquatic	SRR3473043	Aquatic
Aquatic	SRR3473044	Aquatic
Aquatic	SRR3473045	Aquatic
Aquatic	SRR3473046	Aquatic
Aquatic	SRR3832332	Aquatic
Aquatic	SRR3837754	Aquatic
Aquatic	SRR3837945	Aquatic
Aquatic	SRR3837946	Aquatic
Aquatic	SRR3838038	Aquatic
Aquatic	SRR3838107	Aquatic
Aquatic	SRR3880243	Aquatic
Aquatic	SRR3880246	Aquatic
Aquatic	SRR3880248	Aquatic
Aquatic	SRR3880249	Aquatic
Aquatic	SRR3880253	Aquatic
Aquatic	SRR3880254	Aquatic
Aquatic	SRR3880255	Aquatic
Aquatic	SRR3880256	Aquatic
Aquatic	SRR3880257	Aquatic
Aquatic	SRR3880258	Aquatic
Aquatic	SRR3882726	Aquatic
Aquatic	SRR3882727	Aquatic
Aquatic	SRR3882729	Aquatic
Aquatic	SRR3882730	Aquatic
Aquatic	SRR3882731	Aquatic
Aquatic	SRR3882732	Aquatic
Aquatic	SRR3892704	Aquatic
Aquatic	SRR3892705	Aquatic
Aquatic	SRR3892721	Aquatic
Aquatic	SRR3892722	Aquatic
Aquatic	SRR3892723	Aquatic
Aquatic	SRR3892724	Aquatic
Aquatic	SRR3892726	Aquatic
Aquatic	SRR3892727	Aquatic
Aquatic	SRR3939240	Aquatic
Aquatic	SRR3939241	Aquatic
Aquatic	SRR3939242	Aquatic
Aquatic	SRR3939243	Aquatic
Aquatic	SRR3939244	Aquatic
Aquatic	SRR3939245	Aquatic
Aquatic	SRR3939246	Aquatic
Aquatic	SRR3939247	Aquatic
Aquatic	SRR3939248	Aquatic
Aquatic	SRR3939249	Aquatic
Aquatic	SRR3939250	Aquatic
Aquatic	SRR3939251	Aquatic
Aquatic	SRR3939252	Aquatic
Aquatic	SRR3939253	Aquatic
Aquatic	SRR3939254	Aquatic
Aquatic	SRR3939255	Aquatic
Aquatic	SRR3939256	Aquatic
Aquatic	SRR3939257	Aquatic
Aquatic	SRR3939258	Aquatic
Aquatic	SRR3939259	Aquatic
Aquatic	SRR3939260	Aquatic
Aquatic	SRR3939261	Aquatic
Aquatic	SRR3939262	Aquatic
Aquatic	SRR3939263	Aquatic
Aquatic	SRR3939264	Aquatic
Aquatic	SRR3939265	Aquatic
Aquatic	SRR3939266	Aquatic
Aquatic	SRR3939267	Aquatic
Aquatic	SRR3939268	Aquatic
Aquatic	SRR3939269	Aquatic
Aquatic	SRR3939270	Aquatic
Aquatic	SRR3939271	Aquatic
Aquatic	SRR3939272	Aquatic
Aquatic	SRR3939273	Aquatic
Aquatic	SRR3939274	Aquatic
Aquatic	SRR3939275	Aquatic
Aquatic	SRR3939276	Aquatic
Aquatic	SRR3939277	Aquatic
Aquatic	SRR3939278	Aquatic
Aquatic	SRR3939279	Aquatic
Aquatic	SRR3939280	Aquatic
Aquatic	SRR3939281	Aquatic
Aquatic	SRR4094442	Aquatic
Aquatic	SRR4094459	Aquatic
Aquatic	SRR4095703	Aquatic
Aquatic	SRR4095704	Aquatic
Aquatic	SRR4095705	Aquatic
Aquatic	SRR4095706	Aquatic
Aquatic	SRR4095707	Aquatic
Aquatic	SRR4095708	Aquatic
Aquatic	SRR4095709	Aquatic
Aquatic	SRR4095710	Aquatic
Aquatic	SRR4095711	Aquatic
Aquatic	SRR4095712	Aquatic
Aquatic	SRR4101186	Aquatic
Aquatic	SRR4101187	Aquatic
Aquatic	SRR4830146	Aquatic
Aquatic	SRR4830151	Aquatic
Aquatic	SRR4830156	Aquatic
Aquatic	SRR4830159	Aquatic
Aquatic	SRR4830163	Aquatic
Aquatic	SRR4830168	Aquatic
Aquatic	SRR4830172	Aquatic
Aquatic	SRR4830177	Aquatic
Aquatic	SRR4830181	Aquatic
Aquatic	SRR4830188	Aquatic
Aquatic	SRR4830195	Aquatic
Aquatic	SRR4830199	Aquatic
Aquatic	SRR4830207	Aquatic
Aquatic	SRR4830209	Aquatic
Aquatic	SRR4830211	Aquatic
Aquatic	SRR4831668	Aquatic
Aquatic	SRR4831669	Aquatic
Aquatic	SRR4831671	Aquatic
Aquatic	SRR4831672	Aquatic
Aquatic	SRR4831673	Aquatic
Aquatic	SRR4831674	Aquatic
Aquatic	SRR4831675	Aquatic
Aquatic	SRR4831676	Aquatic
Aquatic	SRR4831677	Aquatic
Aquatic	SRR4835069	Aquatic
Aquatic	SRR4835070	Aquatic
Aquatic	SRR4835073	Aquatic
Aquatic	SRR4835074	Aquatic
Aquatic	SRR4835075	Aquatic
Aquatic	SRR4835076	Aquatic
Aquatic	SRR4835079	Aquatic
Aquatic	SRR4835084	Aquatic
Aquatic	SRR4835086	Aquatic
Aquatic	SRR4835089	Aquatic
Aquatic	SRR4835106	Aquatic
Aquatic	SRR5123508	Aquatic
Aquatic	SRR5123509	Aquatic
Aquatic	SRR5123510	Aquatic
Aquatic	SRR5123511	Aquatic
Aquatic	SRR5123512	Aquatic
Aquatic	SRR5123513	Aquatic
Aquatic	SRR5123514	Aquatic
Aquatic	SRR5123515	Aquatic
Aquatic	SRR5123516	Aquatic
Aquatic	SRR5123517	Aquatic
Aquatic	SRR5123542	Aquatic
Aquatic	SRR5172054	Aquatic
Aquatic	SRR5172057	Aquatic
Aquatic	SRR5216503	Aquatic
Aquatic	SRR5216504	Aquatic
Aquatic	SRR5216636	Aquatic
Aquatic	SRR5352268	Aquatic
Aquatic	SRR5352269	Aquatic
Aquatic	SRR5352270	Aquatic
Aquatic	SRR5626456	Aquatic
Aquatic	SRR5626457	Aquatic
Aquatic	SRR5626492	Aquatic
Aquatic	SRR5626493	Aquatic
Aquatic	SRR5626494	Aquatic
Aquatic	SRR5626495	Aquatic
Aquatic	SRR5626496	Aquatic
Aquatic	SRR5626497	Aquatic
Aquatic	SRR5626498	Aquatic
Aquatic	SRR5626499	Aquatic
Aquatic	SRR5626500	Aquatic
Aquatic	SRR5626501	Aquatic
Aquatic	SRR5626502	Aquatic
Aquatic	SRR5641460	Aquatic
Aquatic	SRR5826622	Aquatic
Aquatic	SRR5826623	Aquatic
Aquatic	SRR5826625	Aquatic
Aquatic	SRR5826626	Aquatic
Aquatic	SRR5826629	Aquatic
Aquatic	SRR5826630	Aquatic
Aquatic	SRR5830076	Aquatic
Aquatic	SRR5830077	Aquatic
Aquatic	SRR5830078	Aquatic
Aquatic	SRR5830079	Aquatic
Aquatic	SRR5830081	Aquatic
Aquatic	SRR5830084	Aquatic
Aquatic	SRR5830085	Aquatic
Aquatic	SRR5830086	Aquatic
Aquatic	SRR5830087	Aquatic
Aquatic	SRR5830089	Aquatic
Aquatic	SRR5830090	Aquatic
Aquatic	SRR5830091	Aquatic
Aquatic	SRR5830092	Aquatic
Aquatic	SRR5830093	Aquatic
Aquatic	SRR5830094	Aquatic
Aquatic	SRR5830095	Aquatic
Aquatic	SRR5830096	Aquatic
Aquatic	SRR5830097	Aquatic
Aquatic	SRR5830101	Aquatic
Aquatic	SRR5830111	Aquatic
Aquatic	SRR6372875	Aquatic
Aquatic	SRR6372876	Aquatic
Aquatic	SRR8286545	Aquatic
Aquatic	SRR8286546	Aquatic
Aquatic	SRR8286547	Aquatic
Aquatic	SRR8286548	Aquatic
Aquatic	SRR8286549	Aquatic
Aquatic	SRR8286550	Aquatic
Aquatic	SRR8286551	Aquatic
Aquatic	SRR8286552	Aquatic
Aquatic	SRR8286553	Aquatic
Aquatic	SRR8286554	Aquatic
Aquatic	SRR8286555	Aquatic
Aquatic	SRR8286556	Aquatic
Aquatic	SRR9301153	Aquatic
Aquifer	ERR2809148	Soil
Aquifer	ERR2809149	Soil
Aquifer	ERR2809150	Soil
Aquifer	ERR2809151	Soil
Aquifer	ERR2809152	Soil
Aquifer	ERR2809153	Soil
Aquifer	ERR2809154	Soil
Aquifer	ERR2809155	Soil
Aquifer	ERR2809156	Soil
Aquifer	ERR2809157	Soil
Aquifer	ERR2809158	Soil
Aquifer	ERR2809159	Soil
Aquifer	ERR2809160	Soil
Aquifer	ERR2809161	Soil
Aquifer	ERR2809162	Soil
Aquifer	ERR2809163	Soil
Aquifer	ERR2809164	Soil
Aquifer	ERR2809165	Soil
Aquifer	SRR10416360	Soil
Aquifer	SRR10416361	Soil
Aquifer	SRR10416362	Soil
Aquifer	SRR10416363	Soil
Aquifer	SRR10416364	Soil
Aquifer	SRR10416365	Soil
Aquifer	SRR10416366	Soil
Aquifer	SRR10416367	Soil
Aquifer	SRR10416368	Soil
Aquifer	SRR10416369	Soil
Aquifer	SRR10416370	Soil
Aquifer	SRR10416371	Soil
Aquifer	SRR10416372	Soil
Aquifer	SRR10416373	Soil
Aquifer	SRR10416374	Soil
Aquifer	SRR10416375	Soil
Aquifer	SRR10416376	Soil
Aquifer	SRR10416377	Soil
Aquifer	SRR10416378	Soil
Aquifer	SRR10416379	Soil
Aquifer	SRR10416380	Soil
Aquifer	SRR10416381	Soil
Aquifer	SRR10416382	Soil
Aquifer	SRR10416383	Soil
Aquifer	SRR10416384	Soil
Aquifer	SRR10416385	Soil
Aquifer	SRR10416386	Soil
Aquifer	SRR10416387	Soil
Aquifer	SRR10416388	Soil
Aquifer	SRR11558425	Soil
Aquifer	SRR11558439	Soil
Aquifer	SRR11558542	Soil
Aquifer	SRR11558543	Soil
Aquifer	SRR7803993	Soil
Aquifer	SRR7803994	Soil
Aquifer	SRR7803995	Soil
Aquifer	SRR7803996	Soil
Aquifer	SRR7803997	Soil
Aquifer	SRR7803998	Soil
Aquifer	SRR7803999	Soil
Aquifer	SRR7804000	Soil
Aquifer	SRR7804001	Soil
Aquifer	SRR7804002	Soil
Aquifer	SRR7804003	Soil
Aquifer	SRR7804004	Soil
Aquifer	SRR7804005	Soil
Aquifer	SRR7804006	Soil
Aquifer	SRR7804007	Soil
Aquifer	SRR7804008	Soil
Aquifer	SRR7804009	Soil
Aquifer	SRR7804010	Soil
Aquifer	SRR7804011	Soil
Aquifer	SRR7804012	Soil
Aquifer	SRR7804013	Soil
Aquifer	SRR7804014	Soil
Aquifer	SRR7804015	Soil
Aquifer	SRR7804016	Soil
Aquifer	SRR7804017	Soil
Aquifer	SRR7804018	Soil
Aquifer	SRR7804019	Soil
Aquifer	SRR7804020	Soil
Aquifer	SRR7804021	Soil
Aquifer	SRR7804022	Soil
Aquifer	SRR7804023	Soil
Aquifer	SRR7804024	Soil
Bioanode	SRR5221243	Engineered
Bioanode	SRR5221244	Engineered
Biocathode	DRR198554	Engineered
Biocathode	DRR198555	Engineered
Biocathode	DRR198556	Engineered
Biocathode	DRR198557	Engineered
Biocathode	DRR198558	Engineered
Biocathode	DRR198559	Engineered
Biofilm	DRR055432	Host_microbe
Biofilm	DRR055433	Host_microbe
Biofilm	DRR055434	Host_microbe
Biofilm	DRR055435	Host_microbe
Biofilm	DRR055436	Host_microbe
Biofilm	DRR055437	Host_microbe
Biofilm	DRR088295	Host_microbe
Biofilm	DRR088296	Host_microbe
Biofilm	DRR088297	Host_microbe
Biofilm	DRR088298	Host_microbe
Biofilm	DRR088299	Host_microbe
Biofilm	DRR088300	Host_microbe
Biofilm	SRR1028912	Host_microbe
Biofilm	SRR1028913	Host_microbe
Biofilm	SRR1028914	Host_microbe
Biofilm	SRR1028915	Host_microbe
Biofilm	SRR1028916	Host_microbe
Biofilm	SRR1028917	Host_microbe
Biofilm	SRR1028918	Host_microbe
Biofilm	SRR1028919	Host_microbe
Biofilm	SRR1028920	Host_microbe
Biofilm	SRR1028921	Host_microbe
Biofilm	SRR1028922	Host_microbe
Biofilm	SRR1028923	Host_microbe
Biofilm	SRR11414083	Host_microbe
Biofilm	SRR11414084	Host_microbe
Biofilm	SRR11414085	Host_microbe
Biofilm	SRR11414086	Host_microbe
Biofilm	SRR11414087	Host_microbe
Biofilm	SRR11414088	Host_microbe
Biofilm	SRR11414089	Host_microbe
Biofilm	SRR11414090	Host_microbe
Biofilm	SRR11414091	Host_microbe
Biofilm	SRR11414092	Host_microbe
Biofilm	SRR11414093	Host_microbe
Biofilm	SRR11414094	Host_microbe
Biofilm	SRR11414095	Host_microbe
Biofilm	SRR11414096	Host_microbe
Biofilm	SRR11414097	Host_microbe
Biofilm	SRR11414098	Host_microbe
Biofilm	SRR11414099	Host_microbe
Biofilm	SRR11414100	Host_microbe
Biofilm	SRR11414101	Host_microbe
Biofilm	SRR11414102	Host_microbe
Biofilm	SRR11450335	Host_microbe
Biofilm	SRR11450543	Host_microbe
Biofilm	SRR11450562	Host_microbe
Biofilm	SRR11450563	Host_microbe
Biofilm	SRR11450566	Host_microbe
Biofilm	SRR11450567	Host_microbe
Biofilm	SRR12337087	Host_microbe
Biofilm	SRR12337088	Host_microbe
Biofilm	SRR12337089	Host_microbe
Biofilm	SRR12337090	Host_microbe
Biofilm	SRR1953058	Host_microbe
Biofilm	SRR1953059	Host_microbe
Biofilm	SRR1953060	Host_microbe
Biofilm	SRR1953061	Host_microbe
Biofilm	SRR1956856	Host_microbe
Biofilm	SRR1956857	Host_microbe
Biofilm	SRR1956906	Host_microbe
Biofilm	SRR1956907	Host_microbe
Biofilm	SRR1981072	Host_microbe
Biofilm	SRR2000255	Host_microbe
Biofilm	SRR2001629	Host_microbe
Biofilm	SRR4102218	Host_microbe
Biofilm	SRR4102219	Host_microbe
Biofilm	SRR4102220	Host_microbe
Biofilm	SRR4102221	Host_microbe
Biofilm	SRR4102222	Host_microbe
Biofilm	SRR4102229	Host_microbe
Biofilm	SRR4102230	Host_microbe
Biofilm	SRR4102231	Host_microbe
Biofilm	SRR4102232	Host_microbe
Biofilm	SRR4102233	Host_microbe
Biofilm	SRR4102236	Host_microbe
Biofilm	SRR4102237	Host_microbe
Biofilm	SRR4102238	Host_microbe
Biofilm	SRR4102239	Host_microbe
Biofilm	SRR4102240	Host_microbe
Biofilm	SRR5057835	Host_microbe
Biofilm	SRR5057836	Host_microbe
Biofilm	SRR5057837	Host_microbe
Biofilm	SRR5057838	Host_microbe
Biofilm	SRR5057839	Host_microbe
Biofilm	SRR5057840	Host_microbe
Biofilm	SRR5057841	Host_microbe
Biofilm	SRR5057842	Host_microbe
Biofilm	SRR5057843	Host_microbe
Biofilm	SRR5601447	Host_microbe
Biofilm	SRR5601449	Host_microbe
Biofilm	SRR5601451	Host_microbe
Biofilm	SRR5601453	Host_microbe
Biofilm	SRR5601455	Host_microbe
Biofilm	SRR5601457	Host_microbe
Biofilm	SRR5949070	Host_microbe
Biofilm	SRR5949071	Host_microbe
Biofilm	SRR6914764	Host_microbe
Biofilm	SRR6914765	Host_microbe
Biofilm	SRR7755065	Host_microbe
Biofilm	SRR8654739	Host_microbe
Biofilm	SRR8664763	Host_microbe
Biofilm	SRR8664764	Host_microbe
Biofilm	SRR8664766	Host_microbe
Biofilm	SRR9033388	Host_microbe
Biofilm	SRR9033586	Host_microbe
Biofilm	SRR9033587	Host_microbe
Biofilm	SRR9033713	Host_microbe
Biofilm	SRR9033714	Host_microbe
Biofilm	SRR9034336	Host_microbe
Biofilm	SRR9034337	Host_microbe
Biofilm	SRR9034342	Host_microbe
Biofilm	SRR9034343	Host_microbe
Biofilm	SRR9034344	Host_microbe
Biofilm	SRR9034353	Host_microbe
Biofilm	SRR9034354	Host_microbe
Biofilm	SRR9034678	Host_microbe
Biofilm	SRR9034682	Host_microbe
Biofilm	SRR9034683	Host_microbe
Biofilm	SRR9034739	Host_microbe
Biofilm	SRR9034740	Host_microbe
Biofilm	SRR9035121	Host_microbe
Biofilm	SRR9035212	Host_microbe
Biofilm	SRR9035238	Host_microbe
Biofilm	SRR9035240	Host_microbe
Biofilm	SRR9035254	Host_microbe
Biofilm	SRR9035353	Host_microbe
Biofilm	SRR9650642	Host_microbe
Biogas_fermenter	DRR066667	Host_microbe
Biogas_fermenter	DRR066668	Host_microbe
Biogas_fermenter	ERR843255	Host_microbe
Biogas_fermenter	SRR2917899	Host_microbe
Biogas_fermenter	SRR5185605	Host_microbe
Biogas_fermenter	SRR5185736	Host_microbe
Biogas_fermenter	SRR5185870	Host_microbe
Biogas_fermenter	SRR5185872	Host_microbe
Biogas_fermenter	SRR5185879	Host_microbe
Biogas_fermenter	SRR5185886	Host_microbe
Biogas_fermenter	SRR5185887	Host_microbe
Biogas_fermenter	SRR5189954	Host_microbe
Bioleaching	SRR8785183	Host_microbe
Bioreactor	ERR1938103	Host_microbe
Bioreactor	ERR1938104	Host_microbe
Bioreactor	ERR1938105	Host_microbe
Bioreactor	ERR1938107	Host_microbe
Bioreactor	ERR1938108	Host_microbe
Bioreactor	ERR2681943	Host_microbe
Bioreactor	ERR2681944	Host_microbe
Bioreactor	ERR2681945	Host_microbe
Bioreactor	SRR10541670	Host_microbe
Bioreactor	SRR10580900	Host_microbe
Bioreactor	SRR10580901	Host_microbe
Bioreactor	SRR10580902	Host_microbe
Bioreactor	SRR10852001	Host_microbe
Bioreactor	SRR10852002	Host_microbe
Bioreactor	SRR2062388	Host_microbe
Bioreactor	SRR2062389	Host_microbe
Bioreactor	SRR5215117	Host_microbe
Bioreactor	SRR5215119	Host_microbe
Bioreactor	SRR5215120	Host_microbe
Bioreactor	SRR5215121	Host_microbe
Bioreactor	SRR5251624	Host_microbe
Bioreactor	SRR5251625	Host_microbe
Bioreactor	SRR5251626	Host_microbe
Bioreactor	SRR5251627	Host_microbe
Bioreactor	SRR5251646	Host_microbe
Bioreactor	SRR5251648	Host_microbe
Bioreactor	SRR5381727	Host_microbe
Bioreactor	SRR575539	Host_microbe
Bioreactor	SRR575540	Host_microbe
Bioreactor	SRR575541	Host_microbe
Bioreactor	SRR5948553	Host_microbe
Bioreactor	SRR5948554	Host_microbe
Bioreactor	SRR5948555	Host_microbe
Bioreactor	SRR5948556	Host_microbe
Bioreactor	SRR5948557	Host_microbe
Bioreactor	SRR5948559	Host_microbe
Bioreactor	SRR5948560	Host_microbe
Bioreactor	SRR5948561	Host_microbe
Bioreactor	SRR6227600	Host_microbe
Bioreactor	SRR6292606	Host_microbe
Bioreactor	SRR6292608	Host_microbe
Bioreactor	SRR6292609	Host_microbe
Bioreactor	SRR6323864	Host_microbe
Bioreactor	SRR6323865	Host_microbe
Bioreactor	SRR6323866	Host_microbe
Bioreactor	SRR6323867	Host_microbe
Bioreactor	SRR6820487	Host_microbe
Bioreactor	SRR6820489	Host_microbe
Bioreactor	SRR6820491	Host_microbe
Bioreactor	SRR6820493	Host_microbe
Bioreactor	SRR6820495	Host_microbe
Bioreactor	SRR6820497	Host_microbe
Bioreactor	SRR6820499	Host_microbe
Bioreactor	SRR6820501	Host_microbe
Bioreactor	SRR6820503	Host_microbe
Bioreactor	SRR6820505	Host_microbe
Bioreactor	SRR6820516	Host_microbe
Bioreactor	SRR6820519	Host_microbe
Bioreactor	SRR6820521	Host_microbe
Bioreactor	SRR6820523	Host_microbe
Bioreactor	SRR6820525	Host_microbe
Bioreactor	SRR6820527	Host_microbe
Bioreactor	SRR6820529	Host_microbe
Bioreactor	SRR6820531	Host_microbe
Bioreactor	SRR6820533	Host_microbe
Bioreactor	SRR6820535	Host_microbe
Bioreactor	SRR6820537	Host_microbe
Bioreactor	SRR6962695	Host_microbe
Bioreactor	SRR6962709	Host_microbe
Bioreactor	SRR7091381	Host_microbe
Bioreactor	SRR7091385	Host_microbe
Bioreactor	SRR7091400	Host_microbe
Bioreactor	SRR7091401	Host_microbe
Bioreactor	SRR7091402	Host_microbe
Bioreactor	SRR7091406	Host_microbe
Bioreactor	SRR7523233	Host_microbe
Bioreactor	SRR7523243	Host_microbe
Bioreactor	SRR7523244	Host_microbe
Bioreactor	SRR7523245	Host_microbe
Bioreactor	SRR7523246	Host_microbe
Bioreactor	SRR7585902	Host_microbe
Bioreactor	SRR7585903	Host_microbe
Bioreactor	SRR7585906	Host_microbe
Bioreactor	SRR7585907	Host_microbe
Bioreactor	SRR7585908	Host_microbe
Bioreactor	SRR7585909	Host_microbe
Bioreactor	SRR7842588	Host_microbe
Bioreactor	SRR7842589	Host_microbe
Bioreactor	SRR7842591	Host_microbe
Bioreactor	SRR7842592	Host_microbe
Bioreactor	SRR7842593	Host_microbe
Bioreactor	SRR7842594	Host_microbe
Bioreactor	SRR7842595	Host_microbe
Bioreactor	SRR7842598	Host_microbe
Bioreactor	SRR7842599	Host_microbe
Bioreactor	SRR7842605	Host_microbe
Bioreactor	SRR7842606	Host_microbe
Bioreactor	SRR7842607	Host_microbe
Bioreactor	SRR7842608	Host_microbe
Bioreactor	SRR7842609	Host_microbe
Bioreactor	SRR7842610	Host_microbe
Bioreactor	SRR7842611	Host_microbe
Bioreactor	SRR7842612	Host_microbe
Bioreactor	SRR7842613	Host_microbe
Bioreactor	SRR7842614	Host_microbe
Bioreactor	SRR7842615	Host_microbe
Bioreactor	SRR7842616	Host_microbe
Bioreactor	SRR7842617	Host_microbe
Bioreactor	SRR7842618	Host_microbe
Bioreactor	SRR7842622	Host_microbe
Bioreactor	SRR8485591	Host_microbe
Bioreactor	SRR8485592	Host_microbe
Bioreactor	SRR8485593	Host_microbe
Bioreactor	SRR8485594	Host_microbe
Bioreactor	SRR8485595	Host_microbe
Bioreactor	SRR8485596	Host_microbe
Bioreactor	SRR8536195	Host_microbe
Bioreactor_sludge	SRR4295277	Host_microbe
Bioreactor_sludge	SRR5098038	Host_microbe
Bioreactor_sludge	SRR5098039	Host_microbe
Bioreactor_sludge	SRR5098040	Host_microbe
Bioreactor_sludge	SRR5098041	Host_microbe
Bioreactor_sludge	SRR5098042	Host_microbe
Bioreactor_sludge	SRR5098043	Host_microbe
Bioreactor_sludge	SRR5098044	Host_microbe
Bioreactor_sludge	SRR5098045	Host_microbe
Bioreactor_sludge	SRR5098046	Host_microbe
Bioreactor_sludge	SRR5098047	Host_microbe
Bioreactor_sludge	SRR5098048	Host_microbe
Bioreactor_sludge	SRR5098049	Host_microbe
Bioreactor_sludge	SRR7415544	Host_microbe
Bioreactor_sludge	SRR7415545	Host_microbe
Bioreactor_sludge	SRR7415546	Host_microbe
Bioreactor_sludge	SRR7415547	Host_microbe
Bioreactor_sludge	SRR7415550	Host_microbe
Bioreactor_sludge	SRR7415551	Host_microbe
Brine	SRR9031945	Aquatic
Brine	SRR9031948	Aquatic
Compost	DRR003885	Soil
Compost	DRR003886	Soil
Compost	ERR1988827	Soil
Compost	ERR1988830	Soil
Compost	ERR1988831	Soil
Compost	ERR1988832	Soil
Compost	SRR12264489	Soil
Compost	SRR12264490	Soil
Compost	SRR12264491	Soil
Compost	SRR12264492	Soil
Compost	SRR5944345	Soil
Compost	SRR5944346	Soil
Compost	SRR5944347	Soil
Compost	SRR5944348	Soil
Compost	SRR5944349	Soil
Compost	SRR7908094	Soil
Compost	SRR7908095	Soil
Compost	SRR7908096	Soil
Compost	SRR7908097	Soil
Compost	SRR7908098	Soil
Compost	SRR7908099	Soil
Compost	SRR7908100	Soil
Compost	SRR7908101	Soil
Compost	SRR7908102	Soil
Compost	SRR7908103	Soil
Compost	SRR7908104	Soil
Compost	SRR7908105	Soil
Compost	SRR8272531	Soil
Compost	SRR8272532	Soil
Compost	SRR8272533	Soil
Compost	SRR8272534	Soil
Compost	SRR8272535	Soil
Compost	SRR8272536	Soil
Compost	SRR8272537	Soil
Compost	SRR8272538	Soil
Compost	SRR8272539	Soil
Compost	SRR8272540	Soil
Compost	SRR8272541	Soil
Compost	SRR8272542	Soil
Compost	SRR8272543	Soil
Compost	SRR8272544	Soil
Compost	SRR8272545	Soil
Compost	SRR8272546	Soil
Compost	SRR8272547	Soil
Compost	SRR8272548	Soil
Compost	SRR8272549	Soil
Compost	SRR8272550	Soil
Compost	SRR8272551	Soil
Compost	SRR8272552	Soil
Compost	SRR8272553	Soil
Compost	SRR8272554	Soil
Compost	SRR8272555	Soil
Decomposition	SRR5990603	Host_microbe
Decomposition	SRR5990604	Host_microbe
Decomposition	SRR5990605	Host_microbe
Electrolysis_cell	SRR7245312	Engineered
Electrolysis_cell	SRR7245313	Engineered
Electrolysis_cell	SRR7245315	Engineered
Electrolysis_cell	SRR7245316	Engineered
Electrolysis_cell	SRR8556130	Engineered
Electrolysis_cell	SRR8556131	Engineered
Electrolysis_cell	SRR8556134	Engineered
Electrolysis_cell	SRR8556135	Engineered
Electrolysis_cell	SRR9309400	Engineered
Electrolysis_cell	SRR9309401	Engineered
Electrolysis_cell	SRR9309402	Engineered
Electrolysis_cell	SRR9309403	Engineered
Electrolysis_cell	SRR9309404	Engineered
Electrolysis_cell	SRR9309405	Engineered
Electrolysis_cell	SRR9309406	Engineered
Electrolysis_cell	SRR9309407	Engineered
Electrolysis_cell	SRR9309408	Engineered
Estuary	SRR12391171	Aquatic
Estuary	SRR12391176	Aquatic
Estuary	SRR12391222	Aquatic
Estuary	SRR12391223	Aquatic
Estuary	SRR12391256	Aquatic
Estuary	SRR12391340	Aquatic
Estuary	SRR12391638	Aquatic
Estuary	SRR12391680	Aquatic
Estuary	SRR12391687	Aquatic
Estuary	SRR12391864	Aquatic
Estuary	SRR6326555	Aquatic
Estuary	SRR6326556	Aquatic
Estuary	SRR6326557	Aquatic
Estuary	SRR6326558	Aquatic
Estuary	SRR6326559	Aquatic
Estuary	SRR6326560	Aquatic
Estuary	SRR6326561	Aquatic
Estuary	SRR6326562	Aquatic
Estuary	SRR6326563	Aquatic
Estuary	SRR6326564	Aquatic
Estuary	SRR6326565	Aquatic
Estuary	SRR6326566	Aquatic
Estuary	SRR6326567	Aquatic
Estuary	SRR6326568	Aquatic
Estuary	SRR6326569	Aquatic
Estuary	SRR7084782	Aquatic
Estuary	SRR7084784	Aquatic
Estuary	SRR7085047	Aquatic
Estuary	SRR7085174	Aquatic
Estuary	SRR7085471	Aquatic
Estuary	SRR7085472	Aquatic
Estuary	SRR7085477	Aquatic
Estuary	SRR7085478	Aquatic
Estuary	SRR7085519	Aquatic
Estuary	SRR7085520	Aquatic
Estuary	SRR7085637	Aquatic
Estuary	SRR7085642	Aquatic
Estuary	SRR7085665	Aquatic
Estuary	SRR7085666	Aquatic
